,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,Oil,Gas_Prod,Gross_Fluid,Water_Injected,Producer_Well,Water_Injection_Well,total_opex,Perforacion,Facilidades,Abandono,total_capex,VPN_Total,volumen_T_LE_p,Payout
428,428,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,45,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-125776.4296,57643.39782400001,21.0
429,429,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,50,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-85445.9634,57643.39782400001,20.0
430,430,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,55,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-45123.5438,57643.39782400001,18.0
431,431,GIRASOL,1,77246-3-01-00 EXPANSION GIRASOL SF ICV,1,60,0.8,0.8,43857.517,0,53833.0982,429330.7838,1387.2588,91.5151,528500.173,289941.3066,214869.2561,12943.7696,545132.2323,-4808.9051,57643.39782400001,17.0
432,432,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
433,433,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
434,434,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
435,435,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
436,436,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-321889.429,5997.963472000001,50.0
437,437,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-309453.4036,8355.648792000002,50.0
438,438,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-294129.8832,14397.009206000002,50.0
439,439,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-280146.2645,14397.009206000002,50.0
440,440,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
441,441,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
442,442,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
443,443,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-325165.9886,6141.073692000001,50.0
444,444,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-311745.1602,8875.484720000002,50.0
445,445,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-294872.4005,16152.742036,50.0
446,446,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-279183.4624,16152.742036,50.0
447,447,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,1,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,301660.2354,201726.4512,18125.52,541396.3584,-263494.5243,16152.742036,50.0
448,448,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
449,449,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
450,450,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
451,451,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
452,452,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-289095.6489,5997.963472000001,50.0
453,453,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-276802.1975,8355.648792000002,50.0
454,454,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-261656.304,14397.009206000002,50.0
455,455,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-247672.6853,14397.009206000002,50.0
456,456,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
457,457,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
458,458,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
459,459,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-292334.5978,6141.073692000001,50.0
460,460,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-279070.6008,8875.484720000002,50.0
461,461,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-262398.8212,16152.742036,50.0
462,462,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-246709.8831,16152.742036,50.0
463,463,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,0.9,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,271494.2118,181553.8061,16312.968,487256.7225,-231020.945,16152.742036,50.0
464,464,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
465,465,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
466,466,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
467,467,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
468,468,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-256301.8687,5997.963472000001,50.0
469,469,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-244150.9914,8355.648792000002,50.0
470,470,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-229182.7248,14397.009206000002,50.0
471,471,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-215199.106,14397.009206000002,50.0
472,472,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
473,473,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
474,474,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
475,475,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-259503.207,6141.073692000001,50.0
476,476,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-246396.0415,8875.484720000002,50.0
477,477,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-229925.242,16152.742036,50.0
478,478,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-214236.3039,16152.742036,50.0
479,479,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,0.8,36194.0282,0,63051.1496,409024.6256,1515.377,97.65,509882.8303,241328.1883,161381.161,14500.416,433117.0867,-198547.3658,16152.742036,50.0
480,480,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
481,481,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
482,482,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
483,483,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-326016.9809,5473.565682000001,50.0
484,484,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-314268.0238,7453.415420000002,50.0
485,485,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-298918.0278,14397.009206000002,50.0
486,486,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-284934.4091,14397.009206000002,50.0
487,487,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-270950.7903,14397.009206000002,50.0
488,488,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
489,489,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
490,490,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
491,491,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-317864.9544,7836.681992000002,50.0
492,492,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-301421.2959,16114.741988,50.0
493,493,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-285676.9263,16152.742036,50.0
494,494,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-269987.9882,16152.742036,50.0
495,495,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.9,1,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,301660.2354,201726.4512,18125.52,541396.3584,-254299.0501,16152.742036,50.0
496,496,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
497,497,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
498,498,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
499,499,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-293185.59,5473.565682000001,50.0
500,500,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-281567.7758,7453.415420000002,50.0
501,501,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-266444.4486,14397.009206000002,50.0
502,502,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-252460.8298,14397.009206000002,50.0
503,503,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-238477.2111,14397.009206000002,50.0
504,504,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
505,505,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
506,506,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
507,507,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-285136.449,7836.681992000002,50.0
508,508,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-268942.126,16114.741988,50.0
509,509,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-253203.3471,16152.742036,50.0
510,510,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-237514.409,16152.742036,50.0
511,511,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.9,0.9,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,271494.2118,181553.8061,16312.968,487256.7225,-221825.4708,16152.742036,50.0
512,512,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
513,513,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
514,514,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
515,515,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-260354.1992,5473.565682000001,50.0
516,516,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-248867.5278,7453.415420000002,50.0
517,517,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-233970.8693,14397.009206000002,50.0
518,518,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-219987.2506,14397.009206000002,50.0
519,519,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-206003.6318,14397.009206000002,50.0
520,520,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
521,521,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
522,522,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
523,523,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-252407.9435,7836.681992000002,50.0
524,524,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-236462.9562,16114.741988,50.0
525,525,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-220729.7678,16152.742036,50.0
526,526,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-205040.8297,16152.742036,50.0
527,527,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.9,0.8,32574.6254,0,56746.0346,368122.163,1363.8393,87.885,458894.5473,241328.1883,161381.161,14500.416,433117.0867,-189351.8916,16152.742036,50.0
528,528,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
529,529,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
530,530,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
531,531,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-318740.295,6984.868732000002,50.0
532,532,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-303761.7523,14363.139598000002,50.0
533,533,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-289722.5536,14397.009206000002,50.0
